Date,Text
2017-03-12,CS @AMB_A_Mohammed: But the truth cannot be hidden for long:“you can steal a drum &amp; hide it -but you can't hide and play it” African proverb
2017-03-12,"...her people, their rich cultures, the dynamism and the vast potential of the continent.2/2 @AMB_A_Mohammed @Oxfordsbs"
2017-03-12,"CS @AMB_A_Mohammed:This narrative obscured &amp; regrettably continues to obscure the truth about Africa, 1/2 @oxfordsbs"
2017-03-12,"@AMB_A_Mohammed:Writers of the narrative painted the image of a ‘Dark Continent’ plagued by disease,poverty,dependence,ignorance &amp; conflicts"
2017-03-12,@AMB_A_Mohammed:Africa’s narrative has for long time been presented from a foreign or as they say across the Atlantic an alien’s perspective
2017-03-12,"CS @AMB_A_Mohammed:My intervention was based on the African Proverb:“until the lion learns to write,all the stories will glorify the hunter"""
2017-03-12,"CS @AMB_A_Mohammed : Delivered keynote address during the Oxford Business Forum-Africa,SAID Business School, Oxford University @Oxfordsbs"
2017-03-11,CS @AMB_A_Mohammed: Received by Kenya HC to United Kingdom Amb Lazarus Amayo on arrival at Heathrow Airport
2017-03-11,"CS @AMB_A_Mohammed: Arrives in London; Will this afternoon address Oxford Business Forum-Africa,Oxford University,UK"
2017-03-09,"CS @AMB_A_Mohammed: Sheikh Mohammed bin Abdulrahman bin Jassim Al-Thani,Qatar Foreign Minister was on a stopover on his way to South Africa"
2017-03-09,"CS @AMB_A_Mohammed: Received &amp; held bilateral talks w/ Sheikh Mohammed bin Abdulrahman bin Jassim Al-Thani,Foreign Affairs Minister of Qatar"
2017-03-09,Wang Weiguang is leading a visiting six-member delegation to further enhance mutual relations &amp; cooperation between China and African teams.
2017-03-09,"Foreign Affairs PS Monica Juma held talks with Wang Weiguang, president of the Chinese Academy of Social Science, in her office."
2017-03-09,CS @AMB_A_Mohammed hosted dinner in honor of the visiting Ethiopia Foreign Minister H.E Workneh Gebeyehu last evening.
2017-03-09,CS @AMB_A_Mohammed: Our relation with Ethiopia is strategic and we desire to evolve the relations to a partnership that will endure forever.
2017-03-09,"CS @AMB_A_Mohammed: We discussed pending bilateral matters, and regional issues that continue to raise challenges for our sub region"
2017-03-09,CS @AMB_A_Mohammed: Thanked H.E Gebeyehu for honouring invitation to visit Kenya &amp; successfully hosting the 28th session of the AU Summit
2017-03-09,"CS @AMB_A_Mohammed:The visit by H.E Workneh Gebeyehu, reinforces the excellent relations enjoyed between Kenya and Ethiopia."
2017-03-09,"CS @AMB_A_Mohammed and PS Monica Juma, welcoming H.E. Workneh Gebeyehu, Ethiopia Foreign Minister who is on a 2-day official visit to Kenya"
2017-03-08,The consultations focused on the formation of the Kenya-Israel Joint working Committees to review existing Agreements/MoUs &amp; status
2017-03-08,"@amolosango,Political &amp; Diplomatic Secretary leading Kenya delegation at the 2nd session of Kenya-Israel Political Consultations Dialogue."
2017-03-08,"""..we must use #IWD2017 to cross-examine the impact of our actions on increasing women’s access to economic opportunity"" CS @AMB_A_Mohammed"
2017-03-08,"CS @AMB_A_Mohammed:"" The Day must not pass as just another day in the calendar of carnivals; 1/2 #InternationalWomensDay"
2017-03-08,"CS @AMB_A_Mohammed:As we observe #IWD2017, it is time to interrogate opportunity for the women of Africa in enhancing the growth trajectory"
2017-03-08,""" in leadership and decision making must be embraced, understood, appreciated and prioritized” 2/2 CS @AMB_A_Mohammed #IWD2017"
2017-03-08,"CS @AMB_A_Mohammed “For any country to realize its full economic and democratic potential, the quest for women’s participation,1/2 #IWD2017"
2017-03-08,"""..to fully realize the critical role of women in the global social and economic transformation”2/2 CS @AMB_A_Mohammed #IWD2017"
2017-03-08,"CS @AMB_A_Mohammed “Despite remarkable advancements in science and technology, it has taken mankind two millennia... 1/2"
2017-03-08,"@AMB_A_Mohammed: For Societies to Thrive, We Must Ensure Gender Equality | Inter Press Service"
2017-03-08,"""For Societies to Thrive, We Must Ensure Gender Equality"" CS @AMB_A_Mohammed #IWD2017 #InternationalWomensDay"
2017-03-07,PS Monica Juma briefing Members of the Diplomatic Corps before inviting CS @GenNkaisserry to address the meeting on security issues.
2017-03-07,CS @GenNkaisserry: Assured the diplomats that Kenya National Parks are secure and safe for tourists visits.
2017-03-07,CS @GenNkaisserry: Government has put in place measures to restore peace and security in areas affected by insecurity in the country.
2017-03-07,CS for Interior Maj-Gen @GenNkaisserry briefs Members of the Diplomatic Corps on the state of the Security in Kenya
2017-03-07,The Israel Delegation is in Kenya to attend the 2nd Kenya-Israel Political Consultations and Development Dialogue to be held tomorrow.
2017-03-07,PS Dr Monica Juma with the Israeli delegation led by Amb Alon Ushpiz who paid her a courtesy call in her office.
2017-03-06,CS @AMB_A_Mohammed when she met HE @SAPresident Jacob Zuma; Accompanied by South Africa Foreign Minister Ms Maite Nkoana- Mashabane
2017-03-06,"CS @AMB_A_Mohammed:Strengthening Maritime cooperation for a peaceful,stable,prosperous Indian Ocean formed the theme of IORA, Jakarta mtg"
2017-03-06,CS @AMB_A_Mohammed: IORA is an international organisation with 21 Member States who shares the waters of Indian Ocean.
2017-03-06,"CS @AMB_A_Mohammed: Attended the Indian Ocean Rim Association   (IORA) Council of Ministers meeting held today in Jakarta, Indonesia."
2017-03-06,"CS @AMB_A_Mohammed met HE Jacob Zuma President of South Africa at the sidelines of IORA Conf.in Jakarta;Discussed bilateral,regional issues"
2017-03-02,CS @AMB_A_Mohammed: Held talks with Head of EU Delegation to Kenya Ambassador Stefano Dejak at @ForeignOfficeKE on the upcoming #IGAD Summit
2017-03-02,"CS @AMB_A_Mohammed: Held a meeting with Adama Dieng,UN Special Adviser on the Prevention of Genocide &amp; Madam Sahle-Work Zewde,DG @UnonDg."
2017-03-02,CS @AMB_A_Mohammed with @sidchat1 met &amp; discussed the ravaging drought situation in the country and how to scale up to ensure food security.
2017-02-28,"PS Juma is in Islamabad, for the handing over and commissioning of the Kenya's Chancery and Residence"
2017-02-28,PS Juma highlighted the importance of Asia to the world &amp; in particular to Africa;urged for structured engagement
2017-02-28,PS Monica Juma at a luncheon hosted in honor of her visit by Pakistan Foreign Secretary Ms. Terminal Janjua.
2017-02-28,CS @AMB_A_Mohammed with Chinese Ambassador to Kenya H.E. Dr. Lui Xianfa when he paid a courtesy call at her Foreign Affairs office today.
2017-02-27,"CS @AMB_A_Mohammed ,CS @tunajibu and H.E @BobGodec, US Amb.to Kenya at the ASTA Destination Expo Kenya on Saturday"
2017-02-27,CS @AMB_A_Mohammed addressing participants at the ASTA Destination Expo Kenya at #KICC on Saturday
2017-02-23,"Warm congratulations to H.E @UKenyatta, Government, in particular CS Macharia, teams at Ministry of Transport &amp; Civil aviation authority.2/2"
2017-02-23,We are delighted to learn that Kenya has been granted Category One Status by the Federal Aviation Administration of the US.  1/2
2017-02-23,CS @AMB_A_Mohammed: The continued increase in exchange of official &amp; State visits is testimony to the scale &amp; depth of bilateral relations
2017-02-23,"CS @AMB_A_Mohammed: Kenya and UAE have enjoyed exceptional pragmatic cooperation in the political, economic and cultural fields."
2017-02-23,CS @AMB_A_Mohammed: Also signed were agreed minutes of the 2nd session of the JCC between Kenya and UAE
2017-02-23,CS @AMB_A_Mohammed: The first Kenya-UAE Joint Commission for Cooperation (JCC) was held in 2010
2017-02-23,CS @AMB_A_Mohammed: Thank UAE for hosting 2nd Kenya-UAE JCC that provided an additional opportunity to explore diverse bilateral cooperation
2017-02-23,CS @AMB_A_Mohammed: Thanked her excellency Reem Al Hashimy and the Government of the UAE for the warm welcome extended to Kenya delegation
2017-02-23,"CS @AMB_A_Mohammed:During the 2nd Ministerial mtg of the Kenya- UAE JCC, MOU establishing a Joint Committee for Consular Affairs was signed"
2017-02-23,CS @AMB_A_Mohammed: The two- day meeting resulted in the finalization of important agreements and MOUs between Kenya and UAE
2017-02-23,"CS @AMB_A_Mohammed: Attended the Ministerial segment of the 2nd session of the Kenya – UAE Joint Commission for Cooperation, in Abu Dhabi"
2017-02-21,"CS @AMB_A_Mohammed:Held consultations on issues of mutual interest with Reem Al Hashimy, Min.of State for Int'l Cooperation UAE ahead of JCC"
2017-02-21,"CS @AMB_A_Mohammed: Held bilateral talks with Sheikh Nahyan Bin Mubarak Al Nahyan Minister of Culture,Youth and Community Development UAE."
2017-02-21,CS @AMB_A_Mohammed accompanied by Amb B. Ogutu &amp; Amb Jackline Yonga are in Abu Dhabi for the 2nd UAE-Kenya Joint Committee for Cooperation
2017-02-20,"H.E. @UKenyatta receives a special message from Benin President Patrice Talon from FA Minister Aurélien Agbénonci, at State House Nairobi."
2017-02-18,Welcome to Kenya Your Excellency.
2017-02-17,UAE honors Kenya Embassy as best Mission in enhancing relations. Showcases National Artifacts at 'UAE-Sub Sahara Africa Friendship Day.'
2017-02-17,"UAE Minister for State &amp; Int'l Coop, Reem Al Hashimy, admires Kenya artifacts at Kenya Embassy stand on February 15, 2017 at Emirates Palace"
2017-02-16,"H.E @UKenyatta, @ForeignOfficeKE PS Monica Juma &amp; CS @tunajibu see off Slovak President H.E. Andrej Kiska earlier this afternoon at JKIA."
2017-02-15,In recognition of Kenya as Entrepreneurial &amp; Innovation centre of Africa unveiled plaque opening the ABM Entrepreneurship Centre in Gaborone
2017-02-13,"H.E. @UKenyatta &amp; Slovak President Andrej Kiska engage in Bilateral talks at State House, Nairobi during his three-day State Visit to Kenya."
2017-02-09,Second MOU is on establishment of Eastern Africa German University of Applied Sciences. This was signed by Treasury CS Henry Rotich. 2/2
2017-02-09,Kenya and Germany Signed two MOUs: One on Declaration of intent to support vocational and technical training in the country. 1/2
2017-02-05,"From Wrigley which will invest 5.8 billion in Machakos,to VW in Thika,to Rai Paper in Webuye,industry &amp; investment in Kenya are on the move."
2017-02-03,H.E @UKenyatta chats with the newly appointed envoys  to Kenya H.E Vakhtang Jaoshvili (Georgia) and H.E Theresia Samaria (Namibia).
2017-02-03,"H.E. @UKenyatta receives credentials from the new Ambassador of The Republic of Georgia H.E Vakhtang Jaoshvili at State House, Nairobi."
2017-02-03,"President Uhuru Kenyatta receives credentials from the new High commissioner of Namibia H.E Theresia Samaria State House, Nairobi"
2017-02-01,CS @AMB_A_Mohammed: We should endeavour to bequeath to upcoming generations of women a legacy greater than our heritage
2017-02-01,CS @AMB_A_Mohammed: Our performance is an inspiration for young women seeking to break the glass ceiling in all areas of human endeavour
2017-02-01,CS @AMB_A_Mohammed: Kenya will uphold strong positive relations with all AU member States notwithstanding the outcome of the AUC vote
2017-02-01,CS @AMB_A_Mohammed: Kenya respects the sovereign decision of African Union member States &amp; will uphold pan African ideals
2017-02-01,CS @AMB_A_Mohammed: The forum reviewed &amp; celebrated Kenya's brave  contest for the African Union Commission Chair
2017-02-01,CS @AMB_A_Mohammed: Attended a luncheon hosted by Kenya women leaders at the Intercontinental hotel today
2017-01-30,"Opening Session of the 28th AU Heads of State and Government Summit, Addis Ababa, Ethiopia"
2017-01-30,CS @AMB_A_Mohammed: Signed MOU with  Minister of Foreign Affairs of Mauritius Mr Vishnu Lutchmeenaraidoo on the sidelines of AU Summit Addis
2017-01-29,"President @UKenyatta meets the President of Namibia, H.E. Hage Geingob, on the sidelines of African Union Summit in Addis Ababa, Ethiopia."
2017-01-29,The two MOUs establishes a political consultation mechanism &amp; establishment of a Joint Commission for Cooperation (JCC). Present was PS Juma
2017-01-29,CS @AMB_A_Mohammed and PS Monica Juma arrive at African Union Complex in Addis Ababa to attend the ongoing 28th African Union Summit.
2017-01-29,"H.E. @UKenyatta meets newly appointed United Nations Secretary-General, António Guterres at African Union HQs in Addis Ababa, Ethiopia."
2017-01-28,"CS @AMB_A_Mohammed: Held consultative meeting with Mr. Sameh Hassan Shoukry, Eygptian Foreign Affairs Minister on the sidelines of AU Summit"
2017-01-28,@AMB_A_Mohammed: At Bole Int'l Airport with PS Juma &amp; outgoing AUC Vice Chair E. Mwencha to receive @UKenyatta in Addis to attend AU Summit
2017-01-28,"CS @AMB_A_Mohammed, CS Kiunjuri and PS Juma follow proceedings at APRM meeting chaired by H.E. @UKenyatta this afternoon in Addis Ababa."
2017-01-28,President @UKenyatta holds talks with Ethiopian Prime Minister Hailemariam Desalegn after arriving in Addis Ababa to attend 28th AU Summit.
2017-01-25,The 30th Ordinary Session of the Executive Council of the 28th AU Summit  was held this morning at the AU headquarters in Addis Ababa
2017-01-25,Uganda Minister for @UgandaMFA Sam Kutesa at breakfast meeting organised by @Amb_Amina4AUC team in Addis for Eastern African FA colleagues.
2017-01-25,The African Union Must Elect A Responsive Leader!
2017-01-25,"CS @AMB_A_Mohammed during an interview with the Benin National Television Broadcast flanked by Foreign Minister, Monsier Aurelien Agbenonci"
2017-01-25,"CS @AMB_A_Mohammed: The Kenya delegation was received by Foreign Minister of Benin, Monsieur Aurelien Agbenonci"
2017-01-25,CS @AMB_A_Mohammed: We discussed bilateral issues of mutual interest between Kenya and Benin.
2017-01-25,CS @AMB_A_Mohammed: Delivered goodwill/special message to H.E. Patrice Talon President of the Republic of Benin from H.E. @UKenyatta
2017-01-25,"CS @AMB_A_Mohammed: Met and held talks with H.E. Patrice Talon President of the Republic of Benin in Cotonou, Benin yesterday."
2017-01-25,CS @AMB_A_Mohammed: Updated the East African Region ministers on the progress of my AUC Chairperson candidature/campaigns #Amina4AUChair
2017-01-25,CS @AMB_A_Mohammed: Addressing a breakfast meeting with the Ministers for Foreign Affairs from the East African region this morning in Addis
2017-01-24,CS @AMB_A_Mohammed: In Benin for an official visit as we conclude campaign visits to seek my election to head AUC.
2017-01-20,@billyohalla Read the Tweet number two following this one!
2017-01-20,@OmondiRampell @MEsipisu It was done check your in-box for evidence!
2017-01-20,@AMB_A_Mohammed: We are grateful to the International Community for support to ECOWAS and stand ready to offer any assistance required./4
2017-01-20,@AMB_A_Mohammed: It is a historic milestone in our collective history &amp; reaffirms the commitment of Africa to take responsibility destiny./3
2017-01-20,@AMB_A_Mohammed: We congratulate President H.E. Adama Barrow and wish him well as he takes over the reigns of power in a sisterly country./2
2017-01-20,CS @AMB_A_Mohammed: Kenya expresses solidarity with ECOWAS and calls for a speedy and bloodless end to the crisis in the Gambia./1
2017-01-19,The African Union Must Elect A Responsive Leader!
2017-01-17,PS Amb Monica Juma held bilateral talks with Mozambique Ambassador to Kenya H.E Daniel Antonio
2017-01-17,"PS Monica Juma held bilateral talks with H.E Elsadig Abdallah Elias, The Sudan Ambassador to Kenya at her Office"
2017-01-17,PS Foreign Affairs Amb Monica Juma held bilateral talks with Algeria Amb to Kenya H.E Salah Francis El Hamadi
2017-01-17,@AMB_A_Mohammed: The key to our prosperity is unity &amp; that is why the African Union Commission is more relevant today than it has ever been.
2017-01-17,@AMB_A_Mohammed: We need to put together an African Business Council that deeply integrate private agenda in African Development agenda.
2017-01-17,"@AMB_A_Mohammed: To harness output generated by our development agencies, we must ensure we create synergies to allow resource maximisation."
2017-01-17,"@AMB_A_Mohammed: As world's youngest continent, our youth continue to define the future and will determine our growth and success. #Amina4AU"
2017-01-17,@AMB_A_Mohammed: I fundamentally believe we are stronger united &amp; our unity cannot be built on policy alone; improved cohesive people a must
2017-01-17,"@AMB_A_Mohammed: Free movement boosts our economies and helps to transfer skills, knowledge, technology and best practices. #Amina4AUC"
2017-01-17,"@AMB_A_Mohammed: I understand the task ahead, I am ready and willing to commit myself to the African Agenda. #Amina4AUC #MjadalaAfrika"
2017-01-17,@AMB_A_Mohammed: Agenda 2063 provides us with continental framework. Executing this Agenda will deliver faithfully on work&amp;promise of Africa
2017-01-17,"@AMB_A_Mohammed: Our goal is straightforward; to empower our people and afford them real opportunities to grow, prosper &amp; to live in dignity"
2017-01-17,"@AMB_A_Mohammed: Our heritage, history, views &amp; shared values can, must craft solutions to many of our most pressing challenges. #Amina4AUC"
2017-01-17,@AMB_A_Mohammed: We have an obligation to shape the common destiny of our people. #Amina4AUC #MjadalaAfrika
2017-01-17,"@AMB_A_Mohammed: AU that is financially independent, economically prosperous, closely integrated &amp; singularly responsive to needs if Africa."
2017-01-17,@AMB_A_Mohammed: I stand for a Commission that will work for the full realisation of objectives of people-centred AU that is respected.
2017-01-17,@AMB_A_Mohammed: I envision a Continent united in values and outlook and whose transformation is decisive and conclusive. #Amina4AUC
2017-01-17,@AMB_A_Mohammed: My vision for AUC is that of a Commission that will utilise and build on current momentum to secure Africa's rightful place
2017-01-17,@AMB_A_Mohammed: This conversation can help bring the African Union closer to the people that it serves. #Amina4AU  #mjadalaAfrika
2017-01-17,"@AMB_A_Mohammed Live on #Mjadala Afrika, from African Union Headquarters in Addis Ababa. #Amina4AU"
2017-01-17,Effective and poorest communicators of 2015 - Daily Nation
2017-01-15,@edwinrigha Harare
2017-01-15,"CS @AMB_A_Mohammed during interview with Radio France International on the sidelines of France- Africa Summit, Mali"
2017-01-13,Amb. Tom Amolo with Amb. Shemsudin Ahmed of Ethiopia after signing TORs guiding Strategic Environmental Assessment study of Lake Turkana.
2017-01-13,Speaking during the signing Ceremony Political and Diplomatic Secretary Amb Tom Amolo called for close collaboration during the SEA process.
2017-01-13,The Terms of  Reference (TORs) were agreed upon after a two-day bilateral talks held at the National Museum of Kenya in Nairobi.
2017-01-13,Kenya and Ethiopia have agreed on TORs for Lake Turkana Basin wide Strategic Environmental Assessment Study (SEA).
2017-01-13,CS @AMB_A_Mohammed: With Equatorial Guinea Foreign Minister Agapito Mba Mokuy in Bamako Mali attending the 27th Africa–France Summit.
2017-01-13,CS @AMB_A_Mohammed: The Ministerial meeting discussed the final declaration to be presented to the Heads of State and Government Summit.
2017-01-13,"CS @AMB_A_Mohammed: Attending the Ministerial meeting ahead of the Heads of State and Government Summit to be held tomorrow in Bamako, Mali."
2017-01-13,"CS @AMB_A_Mohammed: The Mali Summit will discuss and chart the way forward on matters security, peace and development through partnerships."
2017-01-13,"@AMB_A_Mohammed: Later attended dinner hosted by Abdoulaye Diop, Mali's FM in honor of Heads of Delegation at Bamako Int'l Conference Centre"
2017-01-13,"CS @AMB_A_Mohammed with Rwanda's FM @LMushikiwabo, were received by Mali Prime Minister Mr. Modibo Keita at Modibo Keita Senou Int'l Airport"
2017-01-13,"CS @AMB_A_Mohammed: In Bamako Mali for the 27th Africa–France Summit themed: 'Partnership, Peace and Emergence'"
2017-01-13,H.E @UKenyatta message presented to  H.E @SassouCG Congo by special envoy @CSDanKazungu on @AMB_A_Mohammed 's AU Commission Chairperson bid.
2017-01-10,"CS @AMB_A_Mohammed: The discussions held were cordial and friendly,and covered bilateral and global developments"
2017-01-10,CS @AMB_A_Mohammed: We discussed with the President the need to have a Joint Commission for Cooperation (JCC) to deal with bilateral issues
2017-01-10,CS @AMB_A_Mohammed: Conveyed a letter from H.E President @UKenyatta to President Isaias Afwerki of the State of Eritrea
2017-01-10,"CS @AMB_A_Mohammed: Held talks with President of the State of Eritrea Isaias Afwerki in his office at Asmara, Eritrea"
2017-01-09,CS @AMB_A_Mohammed:Held bilateral talks on the need for a formal umbrella agreement (JCC) to deal with specific issues of interest &amp; concern
2017-01-09,"CS @AMB_A_Mohammed: In Eritrea,i will convey a letter from H.E @UKenyatta to President of the Republic of Eritrea Isaias Afewerki"
2017-01-09,"CS @AMB_A_Mohammed::Arrived in Asmara, Eritrea today &amp; was warmly received by my counterpart Osman Saleh &amp; DG Information Issa Ahmed Issa"
2017-01-06,https://t.co/yY0xheg0fi
2017-01-06,CS @AMB_A_Mohammed:HE Assomani stressed on women ability to lead continent’s transformative agenda citing HE Dlamini Zuma outgoing AUC Chair
2017-01-06,CS @AMB_A_Mohammed: President Assomani expressed his desire to see a woman elected to Chair the African Union Commission.
2017-01-06,"CS @AMB_A_Mohammed: President Assomani endorsed my candidature,highlighted the critical role of women in leadership &amp; their ability to lead"
2017-01-06,CS @AMB_A_Mohammed: Delivered a special message from President @UKenyatta on Kenya’s candidature for African Union Commission Chairperson
2017-01-06,CS @AMB_A_Mohammed: Held discussions with the President of Union of Comoros H.E  Azali Assomani at the Presidential Palace in Moroni.
2017-01-06,CS @AMB_A_Mohammed: Visited &amp; held an inter generational dialogue with staff &amp; students of the African Leadership University in Mauritius
2017-01-06,Dr Amina Mohamed discusses setting up of a JCC between Kenya and Mauritius with the PM 
2017-01-05,CS @AMB_A_Mohammed: Elections for the African Union Commission-AUC- Chairperson will be held later this month during the AU Summit in Addis
2017-01-05,CS @AMB_A_Mohammed: Delivered a special message to HE PM Sir Anerood Jugnauth from HE @UKenyatta on my candidature for AUC Chairperson
2017-01-05,"CS @AMB_A_Mohammed: Paid a courtesy call to H.E Sir Anerood Jugnauth Prime Minister of Mauritius at his office,Port Lous Mauritius"
2017-01-05,CS @AMB_A_Mohammed: Will deliver to HE PM Sir Anerood Jugnauth of Mauritus a special message from H.E @UKenyatta on Kenya candidature at AUC
2017-01-05,"CS @AMB_A_Mohammed while in Mauritius,i will attend Mauritius-Kenya Ministerial working session &amp; meet PM of Mauritius Sir Anerood Jugnauth"
2017-01-05,CS @AMB_A_Mohammed arrived at the Sir Seewoosagur Ramgoolan  International Airport Mauritius early this Morning @Amb_Amina4AUC
2017-01-04,"H.E. @UKenyatta with Nigerian Special Envoy, Dr Kayode Fayemi, Minister for Solid Mineral Dev't, who called on him at State House, Mombasa."
2017-01-04,Kenya now opens direct flights talks with Algeria to boost Maghreb trade ties - Amb Moi Lemoshira 
2016-12-31,#NewYearMessage #Amina4AU
2016-12-25,"From the Management and entire Staff fraternity of the Ministry of Foreign Affairs, we wish you all a Merry Christmas and Happy New Year!"
2016-12-21,"PS Monica Juma met Slovak ambassador H.E. Frantisek Dlhopolcek &amp; Lukas Parizek, State Secretary; discussed expectations of new EU President."
2016-12-19,"The fund is under the 11th European Union development fund towards food security, legal empowerment and resilience for climate shocks. 2/2"
2016-12-19,CS @AMB_A_Mohammed joined H.E.@UKenyatta to witness singing of financing agreement for annual action programme (AAP) 2016 with EU. 1/2
2016-12-19,"His Excellency President @UKenyatta officially opens the 32nd session of the joint parliamentary assembly at KICC, Nairobi."
2016-12-16,CS @AMB_A_Mohammed: Frequent reviews of implementation of agreements will be critical in unlocking the benefits of  bilateral cooperation
2016-12-16,CS @AMB_A_Mohammed: Kenya &amp;Tanzania agreed to establish a Mid-Term Review mechanism to monitor &amp; evaluate implementation of JCC agreements
2016-12-16,CS @AMB_A_Mohammed: The Minutes detail agreement reached on areas of cooperation in the broad clusters of socio-economic &amp; political affairs
2016-12-16,CS @AMB_A_Mohammed: Foreign Minister Dr. Augustine Mahiga &amp; I sign the Agreed Minutes of 3rd Kenya/Tanzania Join Commission for Cooperation
2016-12-16,CS @AMB_A_Mohammed: The meeting followed up on commitments reached during both the 2nd Session &amp; President Maghufuli's recent visit to Kenya
2016-12-16,CS @AMB_A_Mohammed: Following proceedings during the 3rd Session of Kenya/Tanzania Joint Commission for Cooperation in Dar this afternoon
2016-12-16,CS @AMB_A_Mohammed: The 3rd Session of Kenya/Tanzania JCC  will review implementation of 2nd Session &amp; explore new areas of Cooperation
2016-12-16,"CS @AMB_A_Mohammed: Conferring with Dr. Augustine Mahiga, Minister for Foreign Affairs &amp; International Cooperation of Tanzania"
2016-12-16,CS @AMB_A_Mohammed: Arrived in Dar es Salaam this afternoon for 3rd Session of Kenya/Tanzania Joint Commission for Cooperation
2016-12-15,@ForeignOfficeKE PS Monica Juma today met Switzerland amb. to Kenya Dr Ralf Heckaer &amp; discused bilateral relations between the two countries
2016-12-15,@ForeignOfficeKE PS Monica Juma with Indian High Commissioner to Kenya H.E. Suchitra Durai; discussed PM visit in May 2016 &amp; followup issues
2016-12-14,CS @AMB_A_Mohammed: Introducing my delegation to President Filipe Nyusi of Mozambique @tunajibu
2016-12-14,CS @AMB_A_Mohammed: H.E Filipe Nyusi acknowledged H.E @UKenyatta message &amp; expressed satisfaction with AUC campaigns
2016-12-14,CS @AMB_A_Mohammed: Presented my candidature for the Africa Union Commission Chairperson to President Filipe Nyusi
2016-12-14,CS @AMB_A_Mohammed: Delivered greetings and a special message from H.E @UKenyatta to President Filipe Nyusi of Mozambique in Maputo
2016-12-14,"@mel_lafemme @Amb_Amina4AUC @WilliamsRuto Check you facts, Mwenja's term has come to and end!"
2016-12-13,CS @AMB_A_Mohammed with Africa Ambassadors accredited to Angola after an informal breakfast meeting earlier today @tunajibu
2016-12-13,"CS @AMB_A_Mohammed: In 2014, Kenya and Angola signed Agreement on the establishment of a Joint Commission for Cooperation JCC"
2016-12-13,"CS @AMB_A_Mohammed: On bilateral relations,informed the President of scheduled meeting early 2017 to discuss areas of cooperation @tunajibu"
2016-12-13,CS @AMB_A_Mohammed: Present at the meeting were Angola's Foreign Affairs Minister Georges Chikoti &amp; Kenya's Amb. Josphat Maikara @tunajibu
2016-12-13,CS @AMB_A_Mohammed: We discussed my candidature for the African Union Commission Chairperson
2016-12-13,CS @AMB_A_Mohammed: President Jose Eduardo dos Santos of Angola received and acknowledged H.E @UKenyatta message @tunajibu
2016-12-13,CS @AMB_A_Mohammed: Delivered a special message from H.E @UKenyatta to President Jose Eduardo dos Santos of Angola @tunajibu
2016-12-13,CS @AMB_A_Mohammed: Shared my vision for Africa if elected the Chairperson of the Africa Union Commission
2016-12-13,CS @AMB_A_Mohammed: Briefed the  Ambassadors on my candidature for the Chairperson of the African Union Commission
2016-12-13,CS @Amb_Amina4AUC: Held a breakfast meeting with Africa diplomatic group accredited to Angola @tunajibu
2016-12-12,CS @Amb_Amina4AUC: Kenya is seeking support of Angola for her nominee for the chairperson of the African Union Commission
2016-12-12,"CS @Amb_Amina4AUC: CS Hon Najib balala, will tommorow deliver a special message from H.E @UKenyatta to H.E President Jose Eduardo dos Santos"
2016-12-12,"CS @Amb_Amina4AUC: Accompanied by my colleague CS Hon Najib Balala, we arrived in Luanda, Angola; We were received by Amb.Josphat Maikara"
2016-12-12,@Israel @IsraelinKenya thank you!
2016-12-12,@stuffandplayx @Israel @IsraelinKenya Thank you very much.
2016-12-12,@MFA_KZ Thank very much Kazakhstan.
2016-12-11,@meggskimani @SarahKagingo @AMB_A_Mohammed @NEXUSKE @Amb_Amina4AUC Thank you!
2016-12-11,@meggskimani @SarahKagingo @AMB_A_Mohammed @NEXUSKE @Amb_Amina4AUC Election in January! Pray for her
2016-12-08,Can Kenya’s Amina Mohamed become AU Chairperson?
2016-12-05,Amb Amina Mohamed courtesy call to Ethiopian Prime Minister
2016-12-03,Unleashing Africa Full Potential - 
2016-12-02,Unleashing Africa's Full Potential
2016-12-01,"PS Monica Juma &amp; Ms Tone Skogen of Norway discussed bilateral relations mainly Cooperation in energy, trade &amp; investment sectors"
2016-12-01,Ms Skogen is leading Norwegian Delegation at the 2nd High Level Meeting of the Global Partnership for Effective Development Cooperaton- HLM2
2016-12-01,"PS Monica Juma held bilateral meeting with Ms Tone Skogen, Deputy Foreign Minister of Norway; present was Norwegian Amb. Victor Ronnerberg"
2016-12-01,@cafuchicarito Contact Immigration Department
2016-11-29,"CS @AMB_A_Mohammed: Will launch Africa Union Commission (AUC), Kenya's Candidature for Chairperson later today in Addis Ababa, Ethiopia."
2016-11-29,"@AMB_A_Mohammed: At Bole International Airport, Addis Ababa with Rwandan FA Minister @LMushikiwabo &amp; Amb Catherine Mwangi."
2016-11-28,CS Phylis Kandie with Central Africa Republic President Faustin Archange Touadera at JKIA when he made a stopover on his way to Madagascar.
2016-11-26,CS @Amb_A_Mohammed: Kenya joins Cuba in celebrating the life of the world’s most renowned revolutionary icon
2016-11-26,CS @Amb_A_Mohammed: Kenya greatly appreciates the role Cuba played under Fidel in the decolonization of Africa
2016-11-26,"CS @Amb_A_Mohammed: Despite almost insuperable pressures, Fidel laid the foundations for the progress Cuba has made in human development"
2016-11-26,CS @Amb_A_Mohammed: Fidel was a man of rare political acumen &amp; courage who weathered colossal pressures at the height of the cold war
2016-11-26,CS @Amb_A_Mohammed: Kenya &amp; Cuba have enjoyed fraternal ties which predate the formalization of diplomatic relations in 2001
